movieId, imdbId, tmdId, director, cast
173, 0113492, 9482, Danny Cannon, Sylvester Stallone|Armand Assante|Rob Schneider|Jürgen Prochnow|Max von Sydow|Diane Lane|Joanna Miles|Joan Chen|Balthazar Getty
174, 0113500, 19326, John Fortenberry, Pauly Shore|Tia Carrere|Stanley Tucci|Brian Doyle-Murray|Abe Vigoda|Charles Napier|Richard Edson|Richard Riehle|Alex Datcher
175, 0113540, 9344, Larry Clark, Leo Fitzpatrick|Sarah Henderson|Justin Pierce|Joseph Chan|Johnathan Staci Kim|Adriane Brown|Sajan Bhagat|Billy Valdes|Billy Waldeman
176, 0113677, 9071, Tom DiCillo, Steve Buscemi|Catherine Keener|Dermot Mulroney|Danielle von Zerneck|James Le Gros|Rica Martens|Peter Dinklage|Kevin Corrigan|Hilary Gilford
177, 0113690, 8973, Clive Barker, Scott Bakula|J. Trevor Edmond|Daniel von Bargen|Kevin J. O'Connor|Joseph Latimore|Sheila Tousey|Susan Traylor|Ashley Tesoro|Michael Angelo Stuno
178, 0107447, 15730, Denys Arcand, Thomas Gibson|Ruth Marshall|Cameron Bancroft|Mia Kirshner|Joanne Vannicola|Matthew Ferguson|Rick Roberts|Aidan Devine|Robert Higden
179, 0113729, 47608, Antonia Bird, Chris O'Donnell|Drew Barrymore|Matthew Lillard|Richard Chaim|Robert Nadir|Joan Allen|Jude Ciccolella|Amy Sakasitz|T.J. Lowther
180, 0113749, 2293, Kevin Smith, Shannen Doherty|Jeremy London|Jason Lee|Claire Forlani|Ben Affleck|Joey Lauren Adams|Renée Humphrey|Jason Mewes|Ethan Suplee
181, 0113820, 9070, Bryan Spicer, Karan Ashley|Johnny Yong Bosch|Steve Cardenas|Jason David Frank|Amy Jo Johnson|David Yost|Paul Schrier|Jason Narvy|Paul Freeman
183, 0110604, 48787, Anthony Waller, Marina Zudina|Fay Ripley|Evan Richards|Oleg Yankovskiy|Igor Volkov|Sergei Karlenkov|Alec Guinness|Aleksandr Pyatkov|Nikolai Pastukhov
184, 0110620, 34574, Michael Almereyda, Elina Löwensohn|Nic Ratner|Karl Geary|Peter Fonda|Martin Donovan|Jack Lotz|Galaxy Craze|David Lynch|Isabel Gillies
185, 0113957, 1642, Irwin Winkler, Sandra Bullock|Jeremy Northam|Dennis Miller|Diane Baker|Wendy Gazelle|Ken Howard|Ray McKinnon|Daniel Schorr|L. Scott Caldwell
186, 0113986, 11472, Chris Columbus, Hugh Grant|Julianne Moore|Tom Arnold|Joan Cusack|Jeff Goldblum|Robin Williams|Mia Cottet|Joey Simmrin|Ashley Johnson
187, 0114095, 36196, Daisy von Scherler Mayer, Parker Posey|Anthony DeSando|Guillermo Díaz|Donna Mitchell|Liev Schreiber|Omar Townsend|Sasha von Scherler|Lum Chang Pang|Elizabeth Beer
188, 0114194, 11980, Gregory Widen, Christopher Walken|Elias Koteas|Virginia Madsen|Eric Stoltz|Viggo Mortensen|Amanda Plummer|Moriah 'Shining Dove' Snyder|Adam Goldberg|Steve Hytner
189, 0114241, 58372, Norman René, Mia Farrow|Tony Goldwyn|Juana Barrios|Mike Heibeck|Vee Brown|Jack Gilpin|Scott Glenn|Mary-Louise Parker|William Duell
190, 0114323, 32646, Todd Haynes, Julianne Moore|Xander Berkeley|Dean Norris|Julie Burgess|Ronnie Farer|Jodie Markell|Susan Norman|Martha Velez|Chauncey Leopardi
191, 0114345, 10533, Roland Joffé, Demi Moore|Gary Oldman|Robert Duvall|Lisa Andoh|Edward Hardwicke|Robert Prosky|Roy Dotrice|Joan Plowright|Malcolm Storry
193, 0114436, 10802, Paul Verhoeven, Elizabeth Berkley|Kyle MacLachlan|Gina Gershon|Glenn Plummer|Robert Davi|Alan Rachins|Gina Ravera|Lin Tucci|Greg Travis
194, 0114478, 10149, Wayne Wang, Giancarlo Esposito|José Zúñiga|Stephen Gevedon|Harvey Keitel|Jared Harris|William Hurt|Daniel Auster|Harold Perrineau|Deirdre O'Connell
195, 0114496, 18402, Lasse Hallström, Julia Roberts|Dennis Quaid|Robert Duvall|Gena Rowlands|Kyra Sedgwick|Brett Cullen|Haley Aull|Muse Watson|Anne Shropshire
196, 0114508, 9348, Roger Donaldson, Ben Kingsley|Michael Madsen|Alfred Molina|Forest Whitaker|Marg Helgenberger|Natasha Henstridge|Michelle Williams|Jordan Lund|Don Fischer
198, 0114558, 281, Kathryn Bigelow, Ralph Fiennes|Angela Bassett|Juliette Lewis|Tom Sizemore|Michael Wincott|Vincent D'Onofrio|Glenn Plummer|Brigitte Bako|Richard Edson
199, 0058450, 5967, Jacques Demy, Catherine Deneuve|Nino Castelnuovo|Anne Vernon|Marc Michel|Ellen Farner|Mireille Perrey|Jean Champion|Pierre Caden|Jean-Pierre Dorat
201, 0114663, 47939, Martha Coolidge, Patrick Swayze|Mary Elizabeth Mastrantonio|Joseph Mazzello|Seth Mumy|David Marshall Grant|Jay O. Sanders|Michael O'Keefe|John Diehl|Diane Venora
202, 0114702, 36834, Agnieszka Holland, Leonardo DiCaprio|David Thewlis|Romane Bohringer|Dominique Blanc|Félicie Pasotti|Nita Klein|James Thierrée|Emmanuelle Oppo|Denise Chalem
203, 0114682, 9090, Beeban Kidron, Wesley Snipes|Patrick Swayze|John Leguizamo|Stockard Channing|Blythe Danner|Arliss Howard|Jason London|Chris Penn|Melinda Dillon
204, 0114781, 3512, Geoff Murphy, Steven Seagal|Eric Bogosian|Everett McGill|Katherine Heigl|Morris Chestnut|Peter Greene|Patrick Kilpatrick|Scott Sowers|Afifi Alaouie
205, 0114798, 52856, Diane Keaton, Andie MacDowell|John Turturro|Michael Richards|Maury Chaykin|Nathan Watt|Anne De Salvo|Celia Weston|Jack McGee|Candice Azzara
206, 0114805, 77350, Douglas Keeve, Roseanne Barr|Sandra Bernhard|Robert Best|Natane Boudreau|Carla Bruni|Naomi Campbell|Helena Christensen|Cindy Crawford|Debbie Deitering
207, 0114887, 9560, Alfonso Arau, Keanu Reeves|Aitana Sánchez-Gijón|Anthony Quinn|Giancarlo Giannini|Angélica Aragón|Evangelina Elizondo|Freddy Rodríguez|Debra Messing|Febronio Covarrubias
208, 0114898, 9804, Kevin Reynolds, Kevin Costner|Chaim Jeraffi|Rick Aviles|R.D. Call|Zitto Kazann|Leonardo Cimino|Zakes Mokae|Luke Ka'ili Jr.|Anthony DeMasters
209, 0114928, 31611, Desmond Nakano, John Travolta|Harry Belafonte|Kelly Lynch|Margaret Avery|Tom Bower|Andrew Lawrence|Bumper Robinson|Tom Wright|Sheryl Lee Ralph
210, 0114938, 65796, Walter Hill, Jeff Bridges|Ellen Barkin|John Hurt|Diane Lane|Keith Carradine|David Arquette|Christina Applegate|Bruce Dern|James Gammon
211, 0109340, 49805, Mike Figgis, Albert Finney|Greta Scacchi|Matthew Modine|Julian Sands|Michael Gambon|Ben Silverstone|Jim Sturgess|Joseph Beattie|Marc Bolton
212, 0112602, 26258, Greg Beeman, Daniel Stern|Jon Polito|Brad Sullivan|Ann Dowd|Anthony Heald|Tom Wood|Blake Bashoff|Corey Carrier|Michael Galeota
213, 0111579, 50797, Nikita Mikhalkov, Oleg Menshikov|Nikita Mikhalkov|Ingeborga Dapkunaite|Nadezhda Mikhalkova|Vyacheslav Tikhonov|Svetlana Kryuchkova|Vladimir Ilin|Alla Kazanskaya|Nina Arkhipova
214, 0110882, 19155, Milcho Manchevski, Grégoire Colin|Josif Josifovski|Boris Delcevski|Dejan Velkov|Kiril Ristoski|Mladen Krstevski|Dzemail Maksut|Labina Mitevska|Mile Jovanovski
215, 0112471, 76, Richard Linklater, Ethan Hawke|Julie Delpy|Andrea Eckert|Hanno Pöschl|Karl Bruckschwaiger|Tex Rubinowitz|Erni Mangold|Dominik Castell|Haymon Maria Buttinger
216, 0112508, 11017, Tamra Davis, Adam Sandler|Darren McGavin|Bridgette Wilson-Sampras|Bradley Whitford|Josh Mostel|Norm MacDonald|Mark Beltzman|Larry Hankin|Theresa Merritt
217, 0112438, 37141, Guy Ferland, Alicia Silverstone|Jeremy London|J.T. Walsh|Lee Garlington|Nicky Katt|Lois Chiles|George Segal|Ryan Slater|Brittany English Stephens
218, 0112571, 9382, Herbert Ross, Whoopi Goldberg|Mary-Louise Parker|Drew Barrymore|Matthew McConaughey|James Remar|Billy Wirth|Anita Gillette|Dennis Boutsikaris|Estelle Parsons
219, 0112757, 6715, Peter Horton, Brad Renfro|Aeryk Egan|Delphine French|Mona Powell|Andrew Broder|Jeremy Howard|Joseph Mazzello|Annabella Sciorra|Diana Scarwid
220, 0112643, 18256, Stuart Gordon, Jeffrey Combs|Barbara Crampton|Jonathan Fuller|Jessica Dollarhide|Massimo Sarchielli|Elisabeth Kaza|Luca Zingaretti|Helen Stirling|Alessandro Sebastian Satta
222, 0112679, 22625, Pat O'Connor, Chris O'Donnell|Minnie Driver|Geraldine O'Rawe|Saffron Burrows|Alan Cumming|Colin Firth|Aidan Gillen|Mick Lally|Britta Smith
223, 0109445, 2292, Kevin Smith, Brian O'Halloran|Jeff Anderson|Marilyn Ghigliotti|Lisa Spoonauer|Jason Mewes|Kevin Smith|Scott Mosier|Scott Schiaffo|Al Berkowitz
224, 0112883, 1909, Jeremy Leven, Marlon Brando|Johnny Depp|Faye Dunaway|Géraldine Pailhas|Bob Dishy|Rachel Ticotin|Talisa Soto|Marita Geraghty|Richard C. Sarafian
225, 0109635, 8984, Barry Levinson, Michael Douglas|Demi Moore|Donald Sutherland|Caroline Goodall|Roma Maffia|Dylan Baker|Rosemary Forsyth|Dennis Miller|Suzie Plakson
227, 0109676, 4954, John Badham, Wesley Snipes|Gary Busey|Yancy Butler|Michael Jeter|Corin Nemec|Kyle Secor|Luca Bercovici|Malcolm-Jamal Warner|Rex Linn
228, 0112854, 62488, Jack Baran, Dylan McDermott|Nancy Travis|James Le Gros|Quentin Tarantino|Jim Belushi|Janet Carroll|David Cross|Richard Edson|Bobcat Goldthwait
229, 0109579, 10531, Roman Polanski, Sigourney Weaver|Ben Kingsley|Stuart Wilson|Krystia Mova|Jonathan Vega|Rodolphe Vega|Gilberto Cortés|Jorge Cruz|Carlos Moreno
230, 0109642, 11929, Taylor Hackford, Kathy Bates|Jennifer Jason Leigh|Judy Parfitt|Christopher Plummer|David Strathairn|Eric Bogosian|John C. Reilly|Ellen Muth|Bob Gunton
231, 0109686, 8467, Peter Farrelly, Jim Carrey|Jeff Daniels|Lauren Holly|Mike Starr|Karen Duffy|Charles Rocket|Victoria Rowell|Joe Baker|Hank Brandt
232, 0111797, 10451, Ang Lee, Sihung Lung|Yu-Wen Wang|Chien-Lien Wu|Kuei-Mei Yang|Sylvia Chang|Winston Chao|Chao-jung Chen|Chit-Man Chan|Yu Chen
233, 0109759, 20156, Atom Egoyan, Bruce Greenwood|Mia Kirshner|Don McKellar|Elias Koteas|Arsinée Khanjian|Victor Garber|Sarah Polley|David Hemblen|Calvin Green
234, 0109758, 18395, Garry Marshall, Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|Hector Elizondo|Stuart Wilson|Iman|Sean O'Bryan|Stephanie Niznik
235, 0109707, 522, Tim Burton, Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones|G.D. Spradlin|Vincent D'Onofrio|Bill Murray|Mike Starr
236, 0113117, 397, Lawrence Kasdan, Meg Ryan|Kevin Kline|Timothy Hutton|Jean Reno|François Cluzet|Suzan Anbeh|Renée Humphrey|Michael Riley|Laurent Spielvogel
237, 0113097, 10525, Billy Crystal, Billy Crystal|Debra Winger|Joe Mantegna|Cynthia Stevenson|Richard Masur|Julie Kavner|William Hickey|Robert Costanzo|John Spencer
238, 0113028, 27985, Phillip Borsos, Mimi Rogers|Bruce Davison|Jesse Bradford|Tom Bower|Joel Palmer|Dakotah|Josh Wannamaker|Margot Finley|Matthew Bennett
239, 0113198, 15789, Kevin Lima, Bill Farmer|Jason Marsden|Jim Cummings|Kellie Martin|Rob Paulsen|Wallace Shawn|Jenna von Oÿ|Frank Welker|Kevin Lima
240, 0113303, 27303, Brett Leonard, Jeff Goldblum|Christine Lahti|Alicia Silverstone|Jeremy Sisto|Alfred Molina|Rae Dawn Chong|Kenneth Welsh|Suzy Joachim|Shirley Broderick
241, 0113089, 21183, Carlo Carlei, Samuel L. Jackson|Matthew Modine|Nancy Travis|Eric Stoltz|Max Pomeranc|Ron Perlman|Jon Polito|Bill Cobbs|Collin Wilcox Paxton
242, 0109771, 10954, Gérard Corbiau, Stefano Dionisi|Enrico Lo Verso|Elsa Zylberstein|Caroline Cellier|Marianne Basler|Jacques Boudet|Graham Valentine|Pier Paolo Capponi|Renaud du Peloux de Saint Romain
243, 0113199, 47867, Mark Lewis, Doug Stone|Kristy Young|James Donadio|Deborah Hobart|Tom Lester|Michael Roescher|Tom Key|Jon Kohler|Afemo Omilami
246, 0110057, 14275, Steve James, William Gates|Arthur Agee|Emma Gates|Curtis Gates|Sheila Agee|Arthur 'Bo' Agee|Earl Smith|Gene Pingatore|Isiah Thomas
247, 0110005, 1024, Peter Jackson, Melanie Lynskey|Kate Winslet|Sarah Peirse|Diana Kent|Clive Merrison|Simon O'Connor|Jed Brophy|Peter Elliott|Gilbert Goldie
248, 0110066, 17207, Randall Miller, Sinbad|Phil Hartman|Kim Greist|Kim Murphy|Chauncey Leopardi|Talia Seider|Paul Ben-Victor|Tony Longo|Jeffrey Jones
249, 0110116, 13701, Bernard Rose, Gary Oldman|Jeroen Krabbé|Isabella Rossellini|Johanna ter Steege|Marco Hofschneider|Miriam Margolyes|Barry Humphries|Valeria Golino|Gerard Horan
250, 0110006, 14819, Steven Brill, David Goldman|Joseph Wayne Miller|Cody Burger|Allen Covert|Tim Blake Nelson|Nancy Ringham|Seth St. Laurent|Bobby Fain|Tom McGowan
251, 0113360, 32631, J.F. Lawton, Christopher Lambert|John Lone|Joan Chen|Yoshio Harada|Yôko Shimada|Mari Natsuki|Tak Kubota|Masumi Okada|Tatsuya Irie
252, 0110099, 11777, Fred Schepisi, Tim Robbins|Meg Ryan|Walter Matthau|Lou Jacobi|Gene Saks|Joseph Maher|Stephen Fry|Tony Shalhoub|Frank Whaley
253, 0110148, 628, Neil Jordan, Brad Pitt|Christian Slater|Virginia McCollam|John McConnell|Tom Cruise|Mike Seelig|Bellina Logan|Thandie Newton|Lyla Hay Owen
254, 0113463, 87729, James Ivory, Nick Nolte|Gwyneth Paltrow|Estelle Eonnet|Thandie Newton|Seth Gilliam|Todd Boyce|Nigel Whitmey|Nicolas Silberg|Catherine Samie
255, 0110189, 18713, James Melkonian, John G. Brennan|Kamal Ahmed|Alan Arkin|William Hickey|Alan North|Brad Sullivan|James Lorinz|Suzanne Shepherd|Vincent Pastore
256, 0110216, 6280, Ivan Reitman, Arnold Schwarzenegger|Danny DeVito|Emma Thompson|Frank Langella|Pamela Reed|Aida Turturro|James Eckhouse|Megan Cavanagh|Welker White
257, 0113501, 9061, Arne Glimcher, Sean Connery|Laurence Fishburne|Kate Capshaw|Blair Underwood|Ed Harris|Christopher Murray|Ruby Dee|Scarlett Johansson|Daniel J. Travanti
258, 0113538, 37108, Michael Gottlieb, Thomas Ian Nicholas|Joss Ackland|Art Malik|Paloma Baeza|Kate Winslet|Daniel Craig|David Tysall|Ron Moody|Barry Stanton
259, 0113552, 6071, Barbet Schroeder, David Caruso|Samuel L. Jackson|Nicolas Cage|Helen Hunt|Kathryn Erbe|Stanley Tucci|Michael Rapaport|Ving Rhames|Philip Baker Hall
260, 0076759, 11, George Lucas, Mark Hamill|Harrison Ford|Carrie Fisher|Peter Cushing|Alec Guinness|Anthony Daniels|Kenny Baker|Peter Mayhew|David Prowse
261, 0110367, 9587, Gillian Armstrong, Winona Ryder|Gabriel Byrne|Trini Alvarado|Samantha Mathis|Kirsten Dunst|Claire Danes|Christian Bale|Eric Stoltz|John Neville
262, 0113670, 19101, Alfonso Cuarón, Liesel Matthews|Eleanor Bron|Liam Cunningham|Rusty Schwimmer|Arthur Malet|Vanessa Chester|Errol Sitahal|Heather DeLoach|Taylor Fry
263, 0110296, 49980, Ken Loach, Crissy Rock|Vladimir Vega|Sandie Lavelle|Mauricio Venegas|Ray Winstone|Clare Perkins|Jason Stracey|Luke Brown|Lily Farrell
265, 0103994, 18183, Alfonso Arau, Marco Leonardi|Lumi Cavazos|Regina Torné|Mario Iván Martínez|Ada Carrasco|Yareli Arizmendi|Claudette Maillé|Pilar Aranda|Farnesio de Bernal
266, 0110322, 4476, Edward Zwick, Brad Pitt|Anthony Hopkins|Aidan Quinn|Julia Ormond|Henry Thomas|Karina Lombard|Tantoo Cardinal|Gordon Tootoosis|Paul Desmond
267, 0110443, 11008, Nick Castle, Damon Wayans|Michael Ironside|Bam Bam Bigelow|Joseph Blaire|Orlando Brown|Peyton Chesson-Fohl|Stephen Coleman|Mark Conway|David DeHart
269, 0107566, 32325, Allison Anders, Angel Aviles|Seidy Lopez|Jacob Vargas|Devine|Monica Lutton|Christina Solis|Panchito Gómez|Verónica Arellano|Arthur Esquer
270, 0110391, 43742, Glenn Gordon Caron, Warren Beatty|Annette Bening|Katharine Hepburn|Garry Shandling|Chloe Webb|Pierce Brosnan|Kate Capshaw|Paul Mazursky|Brenda Vaccaro
271, 0113691, 28313, Stephen Gyllenhaal, Jessica Lange|Halle Berry|David Strathairn|Cuba Gooding Jr.|Daisy Eagan|Marc John Jefferies|Samuel L. Jackson|Joie Lee|Regina Taylor
272, 0110428, 11318, Nicholas Hytner, Rupert Graves|Helen Mirren|Amanda Donohoe|Charlotte Curley|Peter Bride-Kirk|Eve Camden|Thomas Copeland|Joanna Hall|Cassandra Halliburton
273, 0109836, 3036, Kenneth Branagh, Robert De Niro|Kenneth Branagh|Tom Hulce|Helena Bonham Carter|Aidan Quinn|Ian Holm|Richard Briers|John Cleese|Robert Hardy
274, 0113755, 40490, James Orr, Chevy Chase|Farrah Fawcett|Jonathan Taylor Thomas|George Wendt|David Shiner|Art LaFleur|Richard Portnow|Richard Foronjy|Peter Appel
275, 0110538, 24070, Nora Ephron, Steve Martin|Madeline Kahn|Robert Klein|Anthony LaPaglia|Juliette Lewis|Rob Reiner|Adam Sandler|Liev Schreiber|Rita Wilson
276, 0110516, 8986, Richard Benjamin, Melanie Griffith|Ed Harris|Michael Patrick Carter|Malcolm McDowell|Anne Heche|Casey Siemaszko|Philip Bosco|Brian Christopher|Adam LaVorgna
277, 0110527, 10510, Les Mayfield, Richard Attenborough|Elizabeth Perkins|Dylan McDermott|J.T. Walsh|James Remar|Jane Leeves|Simon Jones|William Windom|Mara Wilson
278, 0113808, 17402, David Frankel, Sarah Jessica Parker|Gil Bellows|Antonio Banderas|Mia Farrow|Paul Mazursky|Kevin Pollak|Barbara Garrick|Carla Gugino|Bo Eason
279, 0113896, 38722, Gregory Nava, Edward James Olmos|Rafael Cortes|Ivette Reina|Amelia Zapata|Jacob Vargas|Emilio Del Haro|Abel Woolrich|León Singer|Rosalee Mayeux
280, 0113870, 8438, Marc Rocco, Christian Slater|Kevin Bacon|Gary Oldman|Embeth Davidtz|William H. Macy|Stephen Tobolowsky|Brad Dourif|R. Lee Ermey|Mia Kirshner
281, 0110684, 11593, Robert Benton, Paul Newman|Jessica Tandy|Bruce Willis|Melanie Griffith|Dylan Walsh|Pruitt Taylor Vince|Gene Saks|Josef Sommer|Philip Seymour Hoffman
282, 0110638, 1945, Michael Apted, Jodie Foster|Liam Neeson|Natasha Richardson|Richard Libertini|Nick Searcy|Robin Mullins|Jeremy Davies|O'Neal Compton|Heather M. Bomba
283, 0113967, 39310, Nick Gomez, Shar-Ron Corley|Gabriel Casseus|Saul Stein|Gwen McGee|Andre Moore|Donald Faison|Conrad Meertins Jr.|Devin Eggleston|Koran C. Thomas
284, 0117169, 109560, Tôru Murakawa, Tôru Nakamura|Chad McQueen|Mira Sorvino|Conan Lee|Andreas Katsulas|Tony Sirico|Manny Perez|Jon Seda|Manny Siverio
285, 0106402, 56428, Vadim Jean, Craig Fairbrass|Elizabeth Hurley|Keith Allen|Anita Dobson|Jesse Birdsall|Craig Kelly|Faith Kent|Georgina Hale|Samantha Spiro
287, 0110671, 131957, Alan Jacobs, Laura San Giacomo|Paul Rhys|Michael O'Keefe|Cristi Conaway|Fisher Stevens|Alan Lightner|Vincent Lars|Carter Collins|Michelle Koeppe
288, 0110632, 241, Oliver Stone, Woody Harrelson|Juliette Lewis|Tom Sizemore|Rodney Dangerfield|Everett Quinton|Jared Harris|Pruitt Taylor Vince|Edie McClurg|Russell Means
289, 0110737, 9058, Norman Jewison, Marisa Tomei|Robert Downey Jr.|Bonnie Hunt|Joaquim de Almeida|Fisher Stevens|Billy Zane|Adam LeFevre|John Benjamin Hickey|Siobhan Fallon Hogan
290, 0110729, 527, Lee Tamahori, Rena Owen|Temuera Morrison|Mamaengaroa Kerr-Bell|Julian Arahanga|Taungaroa Emile|Rachael Morris Jr.|Joseph Kairau|Cliff Curtis|Pete Smith
291, 0114151, 18220, Anne Goursaud, Alyssa Milano|Johnathon Schaech|Xander Berkeley|Belinda Bauer|Camilla Belle|Kathryne Dora Brown|Walter Kim|Victoria Haas|Tara Ellison
292, 0114069, 6950, Wolfgang Petersen, Dustin Hoffman|Rene Russo|Morgan Freeman|Kevin Spacey|Cuba Gooding Jr.|Donald Sutherland|Patrick Dempsey|Zakes Mokae|Malick Bowens
293, 0110413, 101, Luc Besson, Jean Reno|Gary Oldman|Natalie Portman|Danny Aiello|Peter Appel|Willi One Blood|Don Creech|Keith A. Glascoe|Randolph Scott
294, 0114113, 63020, Mira Nair, Marisa Tomei|Alfred Molina|Anjelica Huston|Chazz Palminteri|Trini Alvarado|Celia Cruz|Ranjit Chowdhry|Diego Wallraff|Ellen Cleghorne
295, 0114210, 2307, Joshua Brand, William Baldwin|John Leguizamo|Sadie Frost|Erika Eleniak|Michael Lerner|Joan Plowright|Armin Mueller-Stahl|Mike Starr|Julio Oscar Mechoso
296, 0110912, 680, Quentin Tarantino, Tim Roth|Amanda Plummer|Laura Lovelace|John Travolta|Samuel L. Jackson|Phil LaMarr|Frank Whaley|Burr Steers|Bruce Willis
298, 0105652, 25296, Ang Lee, Sihung Lung|Lai Wang|Bozhao Wang|Deb Snyder|Fanny De Luz|Haan Lee|Hung-Chang Wang|Jeanne Kuo Chang|James Lou
299, 0110889, 40156, Antonia Bird, Linus Roache|Tom Wilkinson|Robert Carlyle|Cathy Tyson|Lesley Sharp|Robert Pugh|James Ellis|Christine Tremarco|Paul Barber
300, 0110932, 11450, Robert Redford, John Turturro|Rob Morrow|Ralph Fiennes|Paul Scofield|David Paymer|Hank Azaria|Christopher McDonald|Johann Carlo|Elizabeth Wilson
301, 0114129, 30304, Kayo Hatta, Yûki Kudô|Cary-Hiroyuki Tagawa|Tamlyn Tomita|Akira Takayama|Yôko Sugi|Christianne Mays|Toshirô Mifune|Michael Ashby|James Grant Benton
302, 0110963, 10452, Patrice Chéreau, Isabelle Adjani|Daniel Auteuil|Jean-Hugues Anglade|Vincent Perez|Virna Lisi|Dominique Blanc|Pascal Greggory|Claudio Amendola|Miguel Bosé
303, 0114214, 12106, Sam Raimi, Sharon Stone|Gene Hackman|Russell Crowe|Leonardo DiCaprio|Tobin Bell|Roberts Blossom|Kevin Conway|Keith David|Lance Henriksen
304, 0114296, 161495, Peter Yates, Peter Falk|D.B. Sweeney|Julianne Moore|Ellen Burstyn|Jan Rubes|Joyce Reehling|Ernie Sabella|John Cunningham|Noah Fleiss
305, 0110907, 3586, Robert Altman, Marcello Mastroianni|Sophia Loren|Jean-Pierre Cassel|Kim Basinger|Chiara Mastroianni|Stephen Rea|Anouk Aimée|Rupert Everett|Rossy de Palma
306, 0111495, 110, Krzysztof Kieslowski, Irène Jacob|Jean-Louis Trintignant|Frédérique Feder|Jean-Pierre Lorit|Samuel Le Bihan|Marion Stalens|Teco Celio|Bernard Escalon|Jean Schlegel
307, 0108394, 108, Krzysztof Kieslowski, Juliette Binoche|Benoît Régent|Florence Pernel|Charlotte Véry|Hélène Vincent|Philippe Volter|Claude Duneton|Hugues Quester|Emmanuelle Riva
308, 0111507, 109, Krzysztof Kieslowski, Zbigniew Zamachowski|Julie Delpy|Janusz Gajos|Jerzy Stuhr|Aleksander Bardini|Grzegorz Warchol|Cezary Harasimowicz|Jerzy Nowak|Jerzy Trela
310, 0114268, 36357, Fred Gerber, Leslie Nielsen|Christopher Lloyd|Matt McCoy|Sherry Miller|Amos Crawley|Cody Jones|Tabitha Lupien|Tony Rosato|Lisa LaCroix
311, 0110965, 92769, George Mihalka, Darlanne Fluegel|Martin Neufeld|James Brolin|Denise Crosby|M. Emmet Walsh|Matthew Dupuis|Bruce Dinsmore|Linda Sorensen|Jason Blicker
312, 0114571, 28033, Harold Ramis, Al Franken|Laura San Giacomo|Vincent D'Onofrio|Shirley Knight|Harris Yulin|Lesley Boone|John Graney|Marjorie Lovett|Walter Robles
313, 0111333, 22586, Richard Rich, Jack Palance|Howard McGillin|Michelle Nicastro|Liz Callaway|John Cleese|Steven Wright|Steve Vinovich|Mark Harelik|James Arrington
314, 0111112, 14334, John Sayles, Jeni Courtney|Pat Slowey|Dave Duffy|Declan Hannigan|Mairéad Ní Ghallchóir|Eugene McHugh|Tony Rubini|Mick Lally|Eileen Colgan
315, 0111255, 2636, Luis Llosa, Sylvester Stallone|Sharon Stone|James Woods|Rod Steiger|Eric Roberts|Mario Ernesto Sánchez|Sergio Doré Jr.|Chase Randolph|Jeana Bell
316, 0111282, 2164, Roland Emmerich, Kurt Russell|James Spader|Jaye Davidson|Viveca Lindfors|Alexis Cruz|Mili Avital|Leon Rippy|John Diehl|Carlos Lauchu
